date,ville,transaction_id,categorie,produit,prix_unitaire,quantite,remise_pct,moyen_paiement,is_dimanche
2024-07-20,Marrakech,T002710,Alimentation,Riz,140.99,1,0.0,Carte,False
2024-09-20,Marrakech,T002711,Electronique,Clavier,1604.61,1,0.0,Carte,False
2024-09-21,Marrakech,T002712,Maison,Coussin,1214.37,1,5.0,Especes,False
2024-09-23,Tanger,T002713,Alimentation,Pates,171.34,1,5.0,En ligne,False
2024-10-15,Casablanca,T002714,Electronique,Casque,3265.79,1,0.0,En ligne,False
2024-04-18,Casablanca,T002715,Beaute,Creme,284.51,1,0.0,Carte,False
2024-09-19,Casablanca,T002717,Maison,Coussin,198.75,2,15.0,Carte,False
2024-08-27,Agadir,T002718,Maison,Miroir,226.79,3,0.0,Carte,False
2024-06-19,Agadir,T002719,Alimentation,Cafe,167.33,1,5.0,Carte,False
2024-04-24,Rabat,T002720,Vetements,Robe,832.63,1,5.0,En ligne,False
2024-03-30,Tanger,T002721,Beaute,Maquillage,364.47,1,10.0,Carte,False
2024-02-24,Fes,T002722,Sports,Chaussures Running,426.14,1,0.0,Especes,False
2024-08-22,Casablanca,T002723,Vetements,Veste,113.15,1,0.0,Carte,False
2024-03-05,Casablanca,T002724,Alimentation,Cereales,146.47,1,0.0,En ligne,False
2024-12-16,Tanger,T002725,Vetements,Jean,863.78,2,15.0,Carte,False
2024-11-25,Fes,T002726,Beaute,Savon,561.01,2,5.0,Especes,False
2024-07-31,Agadir,T002727,Maison,Table,266.83,2,15.0,En ligne,False
2024-07-01,Tanger,T002728,Alimentation,Pates,132.62,1,0.0,CB,False
2024-01-24,Tanger,T002729,Beaute,Savon,645.3,1,15.0,En ligne,False
2024-10-25,Tanger,T002730,Sports,Ballon,117.63,2,10.0,En ligne,False
2024-10-10,Tanger,T002732,Sports,Tapis Yoga,979.47,1,,Carte,False
2024-11-02,Fes,T002733,Beaute,Savon,416.12,2,10.0,Especes,False
2024-04-05,Fes,T002734,Beaute,Creme,466.32,1,0.0,En ligne,False
2024-12-24,Marrakech,T002735,Vetements,Veste,812.38,2,5.0,Carte,False
2024-03-16,Fes,T002736,Vetements,Sweat,564.5,1,0.0,Carte,False
2024-04-23,Rabat,T002737,Alimentation,Huile,35.03,1,10.0,Carte,False
2024-02-10,Fes,T002738,Alimentation,The,47.09,1,0.0,Carte,False
2024-06-12,Tanger,T002739,Sports,Halteres,1758.99,2,0.0,En ligne,False
2024-08-02,Marrakech,T002740,Electronique,Smartphone,1005.26,1,5.0,Especes,False
2024-06-13,Fes,T002743,Sports,Ballon,566.51,1,5.0,Especes,False
2024-01-29,Tanger,T002744,Maison,Lampe,346.71,1,5.0,Carte,False
2024-02-15,Marrakech,T002745,Beaute,Maquillage,527.03,1,0.0,Carte,False
2024-10-21,Agadir,T002746,Maison,Lampe,281.29,2,5.0,Especes,False
2024-02-07,Agadir,T002747,Sports,Halteres,917.71,2,10.0,Carte,False
2024-02-26,Tanger,T002748,Maison,Miroir,1223.84,1,0.0,Especes,False
2024-08-22,Casablanca,T002749,Electronique,Smartphone,665.58,1,5.0,Carte,False
2024-01-26,Rabat,T002750,Sports,Raquette,1356.88,1,0.0,En ligne,False
2024-05-21,Tanger,T002751,Alimentation,Riz,35.84,1,5.0,En ligne,False
2024-07-17,Tanger,T002752,Beaute,Creme,310.68,2,10.0,Carte,False
2024-04-11,Marrakech,T002754,Vetements,T-shirt,604.71,1,0.0,Carte,False
2024-02-12,Rabat,T002755,Alimentation,Huile,67.8,1,0.0,Especes,False
2024-05-24,Fes,T002756,Electronique,Souris,1793.23,1,10.0,En ligne,False
2024-12-11,Agadir,T002757,Electronique,Souris,2333.13,1,0.0,En ligne,False
2024-07-23,Fes,T002758,Electronique,Souris,3466.02,2,15.0,Especes,False
2024-06-06,Fes,T002759,Vetements,T-shirt,766.32,1,15.0,En ligne,False
2024-09-23,Tanger,T002760,Sports,Chaussures Running,1763.42,1,0.0,CB,False
2024-11-08,Tanger,T002761,Vetements,Chaussures,163.18,1,0.0,En ligne,False
2024-06-21,Tanger,T002762,Alimentation,Pates,51.58,2,5.0,Carte,False
2024-04-29,Marrakech,T002763,Vetements,Robe,121.28,1,0.0,Especes,False
2024-12-13,Rabat,T002764,Electronique,Clavier,3464.2,1,10.0,En-ligne,False
2024-03-15,Fes,T002765,Beaute,Creme,115.33,2,0.0,En ligne,False
2024-11-28,Marrakech,T002766,Vetements,Veste,224.63,1,0.0,Carte,False
2024-07-05,Rabat,T002768,Maison,Coussin,363.12,2,15.0,Carte,False
2024-12-23,Marrakech,T002769,Vetements,Sweat,749.76,1,10.0,En ligne,False
2024-03-14,Fes,T002770,Alimentation,Huile,85.57,2,10.0,Carte,False
2024-07-15,Fes,T002771,Alimentation,Cafe,56.46,1,5.0,Especes,False
2024-05-27,Fes,T002772,Alimentation,Cafe,100.29,1,5.0,En ligne,False
2024-12-19,Fes,T002773,Alimentation,Cafe,141.26,1,0.0,Carte,False
2024-11-29,Fes,T002774,Beaute,Serum,418.46,1,0.0,Carte,False
2024-08-26,Fes,T002776,Maison,Coussin,633.65,2,0.0,Carte,False
2024-08-26,Casablanca,T002777,Maison,Chaise,535.05,1,0.0,Carte,False
2024-04-26,Marrakech,T002778,Beaute,Serum,687.47,1,0.0,Especes,False
2024-08-08,Agadir,T002779,Alimentation,Pates,38.82,1,10.0,Especes,False
2024-06-10,Casablanca,T002780,Beaute,Parfum,165.2,1,0.0,En ligne,False
2024-05-30,Tanger,T002781,Beaute,Parfum,603.66,1,5.0,Carte,False
2024-10-24,Tanger,T002782,Electronique,Ecouteurs,614.36,1,15.0,Especes,False
2024-02-08,Agadir,T002783,Maison,Table,206.84,2,15.0,Carte,False
2024-05-06,Rabat,T002785,Electronique,Casque,2940.08,2,0.0,Especes,False
2024-02-24,Tanger,T002787,Sports,Raquette,1603.0,1,0.0,Especes,False
2024-09-10,Agadir,T002788,Alimentation,Pates,53.99,1,0.0,Especes,False
2024-02-09,Agadir,T002789,Maison,Table,1126.55,2,15.0,Especes,False
2024-03-08,Tanger,T002790,Electronique,Clavier,660.24,2,0.0,En ligne,False
2024-01-12,Rabat,T002791,Alimentation,Riz,27.75,2,,En ligne,False
2024-03-16,Fes,T002792,Alimentation,Cereales,167.66,2,5.0,Carte,False
2024-12-13,Fes,T002793,Maison,Lampe,108.2,2,0.0,carte,False
2024-04-04,Rabat,T002795,Electronique,Ecouteurs,701.33,2,0.0,Especes,False
2024-08-19,Rabat,T002796,Alimentation,Cafe,85.44,2,5.0,Carte,False
2024-09-23,Fes,T002799,Alimentation,Cafe,198.2,2,5.0,En ligne,False
2024-09-28,Marrakech,T002800,Maison,Lampe,315.04,1,0.0,En ligne,False
2024-01-08,Casablanca,T002801,Electronique,Tablette,3075.13,2,0.0,En ligne,False
2024-06-07,Marrakech,T002802,Maison,Table,496.5,1,15.0,Especes,False
2024-09-09,Marrakech,T002803,Alimentation,Pates,152.74,1,10.0,En ligne,False
2024-10-01,Rabat,T002804,Electronique,Smartphone,1898.1,2,0.0,CB,False
2024-05-07,Casablanca,T002805,Vetements,Jean,722.82,1,0.0,carte,False
2024-05-15,Marrakech,T002806,Sports,Halteres,564.99,1,0.0,Especes,False
2024-03-02,Tanger,T002807,Electronique,Souris,1973.75,2,0.0,En ligne,False
2024-11-12,Fes,T002808,Beaute,Shampooing,212.91,1,5.0,Carte,False
2024-02-16,Fes,T002809,Sports,Halteres,897.19,2,0.0,En ligne,False
2024-08-10,Agadir,T002810,Sports,Halteres,1149.6,1,0.0,Carte,False
2024-01-23,Agadir,T002811,Sports,Halteres,976.79,1,10.0,Especes,False
2024-06-19,Agadir,T002812,Electronique,Clavier,3091.64,2,0.0,Especes,False
2024-10-21,Tanger,T002813,Maison,Miroir,266.03,1,0.0,Especes,False
2024-05-16,Casablanca,T002814,Maison,Chaise,1047.91,1,0.0,En ligne,False
2024-08-30,Casablanca,T002815,Vetements,Veste,797.42,1,0.0,Carte,False
2024-02-28,Fes,T002816,Alimentation,Cereales,40.88,1,10.0,En ligne,False
2024-03-05,Marrakech,T002817,Beaute,Creme,637.55,1,5.0,En ligne,False
2024-12-09,Rabat,T002818,Alimentation,Riz,196.58,1,15.0,En-ligne,False
2024-11-25,Rabat,T002819,Sports,Raquette,1465.19,1,5.0,Carte,False
2024-04-06,Tanger,T002821,Alimentation,The,135.53,1,0.0,Especes,False
2024-02-16,Rabat,T002822,Maison,Tapis,740.8,1,0.0,Carte,False
2024-04-29,Rabat,T002823,Vetements,Jean,206.13,1,0.0,Carte,False
2024-05-25,Fes,T002824,Sports,Halteres,615.75,2,0.0,En-ligne,False
2024-10-29,Rabat,T002825,Electronique,Clavier,3286.23,1,0.0,En ligne,False
2024-05-24,Tanger,T002826,Sports,Velo appartement,693.27,1,0.0,Especes,False
2024-01-15,Marrakech,T002827,Electronique,Souris,2517.41,1,0.0,Carte,False
2024-10-03,Rabat,T002828,Vetements,Robe,525.98,1,0.0,En ligne,False
2024-09-18,Marrakech,T002829,Beaute,Shampooing,450.26,1,0.0,En ligne,False
2024-08-07,Tanger,T002830,Alimentation,Riz,115.46,1,0.0,En ligne,False
2024-01-09,Fes,T002831,Electronique,Souris,224.64,2,0.0,Carte,False
2024-09-14,Agadir,T002832,Alimentation,Cafe,216.39,2,10.0,Especes,False
2024-07-06,Tanger,T002833,Sports,Velo appartement,135.65,3,0.0,En ligne,False
2024-08-05,Casablanca,T002834,Electronique,Clavier,2492.09,2,0.0,Especes,False
2024-06-26,Fes,T002835,Maison,Tapis,1396.38,2,0.0,Especes,False
2024-11-01,Casablanca,T002836,Alimentation,Cafe,113.89,1,5.0,En ligne,False
2024-12-30,Agadir,T002838,Beaute,Parfum,520.01,2,0.0,Carte,False
2024-04-05,Tanger,T002839,Electronique,Smartphone,487.12,1,15.0,En ligne,False
2024-10-05,Fes,T002840,Sports,Ballon,1338.54,2,15.0,Especes,False
2024-12-03,Tanger,T002841,Maison,Miroir,1095.04,3,5.0,En ligne,False
2024-04-06,Agadir,T002842,Sports,Chaussures Running,771.44,1,0.0,Carte,False
2024-09-03,Marrakech,T002843,Alimentation,Riz,108.64,2,0.0,En-ligne,False
2024-07-31,Rabat,T002845,Electronique,Tablette,239.18,1,5.0,En ligne,False
2024-10-28,Fes,T002846,Beaute,Maquillage,220.54,1,,En ligne,False
2024-06-11,Rabat,T002847,Vetements,T-shirt,445.42,2,0.0,carte,False
2024-03-27,Fes,T002849,Electronique,Tablette,3312.55,1,0.0,Especes,False
2024-04-16,Rabat,T002850,Maison,Chaise,1022.64,2,,En ligne,False
2024-09-27,Casablanca,T002851,Electronique,Casque,412.25,1,0.0,Carte,False
2024-11-02,Rabat,T002852,Electronique,Casque,1074.81,1,0.0,CB,False
2024-09-17,Fes,T002853,Electronique,Clavier,317.61,1,0.0,Carte,False
2024-11-29,Rabat,T002855,Alimentation,Cereales,69.11,1,0.0,En ligne,False
2024-07-19,Fes,T002856,Alimentation,Riz,114.0,1,0.0,Especes,False
2024-06-25,Fes,T002857,Vetements,Jean,783.85,1,15.0,Carte,False
2024-04-23,Marrakech,T002858,Maison,Coussin,508.59,1,10.0,Carte,False
2024-01-05,Fes,T002859,Electronique,Smartphone,1812.85,3,10.0,Especes,False
2024-01-30,Tanger,T002861,Maison,Tapis,346.72,3,0.0,Especes,False
2024-10-25,Casablanca,T002862,Alimentation,Riz,16.27,2,0.0,En ligne,False
2024-12-25,Casablanca,T002863,Sports,Chaussures Running,179.48,1,0.0,En ligne,False
2024-02-20,Casablanca,T002864,Maison,Table,1359.05,1,0.0,Carte,False
2024-07-01,Marrakech,T002865,Maison,Tapis,673.25,2,5.0,Carte,False
2024-11-04,Tanger,T002866,Sports,Halteres,1730.51,1,10.0,Especes,False
2024-03-14,Fes,T002867,Sports,Tapis Yoga,587.27,1,0.0,En-ligne,False
2024-07-15,Agadir,T002868,Sports,Raquette,1532.53,1,0.0,Especes,False
2024-09-23,Agadir,T002869,Beaute,Savon,450.41,1,0.0,Especes,False
2024-06-13,Rabat,T002870,Vetements,Sweat,651.96,1,5.0,carte,False
2024-02-14,Fes,T002871,Vetements,T-shirt,518.82,2,5.0,carte,False
2024-05-22,Casablanca,T002872,Beaute,Parfum,46.69,1,15.0,En ligne,False
2024-12-18,Marrakech,T002873,Alimentation,Pates,113.25,1,0.0,En ligne,False
2024-04-03,Casablanca,T002874,Alimentation,Riz,87.89,2,0.0,En ligne,False
2024-02-10,Rabat,T002876,Maison,Miroir,1026.15,1,5.0,En ligne,False
2024-09-03,Rabat,T002878,Electronique,Clavier,2152.12,1,10.0,Carte,False
2024-06-18,Casablanca,T002879,Beaute,Savon,546.88,1,10.0,Especes,False
2024-12-19,Fes,T002880,Electronique,Souris,1317.18,2,0.0,Especes,False
2024-09-05,Casablanca,T002881,Electronique,Ecouteurs,2542.25,1,15.0,Carte,False
2024-10-28,Fes,T002882,Maison,Tapis,735.81,3,0.0,En-ligne,False
2024-03-04,Tanger,T002883,Alimentation,Pates,59.69,2,5.0,En ligne,False
2024-03-28,Fes,T002885,Alimentation,The,52.92,2,0.0,Especes,False
2024-11-18,Rabat,T002886,Sports,Halteres,541.77,3,0.0,Carte,False
2024-05-18,Casablanca,T002887,Sports,Tapis Yoga,1414.53,2,10.0,En ligne,False
2024-09-04,Fes,T002888,Alimentation,Riz,69.46,1,0.0,En ligne,False
2024-11-23,Marrakech,T002889,Beaute,Parfum,658.69,2,0.0,En ligne,False
2024-09-07,Marrakech,T002890,Beaute,Parfum,692.2,4,10.0,Especes,False
2024-10-10,Tanger,T002891,Vetements,Chaussures,828.71,1,0.0,CB,False
2024-12-19,Fes,T002892,Alimentation,Cafe,184.98,2,5.0,En ligne,False
2024-12-23,Marrakech,T002893,Vetements,Chaussures,721.45,2,0.0,En ligne,False
2024-12-25,Tanger,T002895,Sports,Raquette,494.73,1,5.0,Carte,False
2024-09-07,Rabat,T002896,Alimentation,Cereales,169.88,1,10.0,Carte,False
2024-04-13,Marrakech,T002897,Beaute,Maquillage,435.98,1,0.0,Especes,False
2024-11-11,Agadir,T002900,Alimentation,Cereales,58.03,2,0.0,Especes,False
2024-06-08,Marrakech,T002901,Sports,Ballon,803.41,2,0.0,En ligne,False
2024-12-25,Rabat,T002902,Alimentation,Cafe,192.09,1,0.0,Especes,False
2024-10-31,Rabat,T002903,Beaute,Serum,668.75,3,10.0,En ligne,False
2024-04-10,Rabat,T002904,Sports,Raquette,430.49,1,5.0,En ligne,False
2024-04-10,Tanger,T002905,Alimentation,Riz,118.74,2,15.0,En-ligne,False
2024-09-19,Fes,T002906,Electronique,Smartphone,2216.44,2,0.0,Carte,False
2024-09-12,Marrakech,T002907,Vetements,Robe,798.01,1,0.0,carte,False
2024-10-14,Rabat,T002908,Vetements,Sweat,214.88,1,5.0,Carte,False
2024-05-07,Rabat,T002910,Alimentation,The,188.83,1,5.0,En ligne,False
2024-08-16,Agadir,T002911,Alimentation,The,216.41,3,0.0,En-ligne,False
2024-04-03,Tanger,T002912,Vetements,Veste,360.06,1,0.0,En ligne,False
2024-02-05,Casablanca,T002913,Alimentation,The,96.2,2,10.0,Carte,False
2024-04-01,Fes,T002914,Alimentation,The,33.62,2,5.0,En ligne,False
2024-10-12,Fes,T002915,Electronique,Clavier,1368.99,2,0.0,En ligne,False
2024-05-25,Agadir,T002916,Vetements,Jean,160.39,1,5.0,En ligne,False
2024-10-24,Agadir,T002917,Vetements,T-shirt,136.11,1,0.0,En ligne,False
2024-12-24,Tanger,T002918,Alimentation,Huile,217.78,1,5.0,En ligne,False
2024-12-31,Fes,T002920,Alimentation,The,185.02,3,0.0,En ligne,False
2024-10-12,Tanger,T002921,Beaute,Parfum,205.57,3,0.0,En ligne,False
2024-10-14,Marrakech,T002922,Sports,Velo appartement,618.16,1,5.0,Especes,False
2024-04-20,Fes,T002923,Electronique,Souris,2319.33,1,0.0,En ligne,False
2024-12-06,Casablanca,T002924,Electronique,Souris,2521.45,1,15.0,Especes,False
2024-05-01,Tanger,T002926,Maison,Coussin,661.62,1,5.0,Especes,False
2024-03-23,Rabat,T002927,Electronique,Souris,1808.22,2,15.0,Carte,False
2024-08-02,Rabat,T002928,Vetements,T-shirt,803.85,1,10.0,En ligne,False
2024-01-24,Casablanca,T002929,Maison,Table,571.35,1,5.0,Carte,False
2024-04-06,Marrakech,T002930,Vetements,Veste,748.73,1,0.0,Especes,False
2024-11-08,Rabat,T002932,Vetements,Jean,446.75,1,0.0,Carte,False
2024-07-31,Rabat,T002933,Alimentation,Cereales,151.69,2,0.0,En ligne,False
2024-06-18,Casablanca,T002934,Maison,Miroir,601.68,1,10.0,Especes,False
2024-11-04,Marrakech,T002936,Electronique,Smartphone,822.95,1,0.0,Carte,False
2024-12-26,Casablanca,T002937,Maison,Chaise,422.92,1,5.0,En ligne,False
2024-11-08,Tanger,T002938,Vetements,T-shirt,896.43,3,15.0,En ligne,False
2024-06-19,Tanger,T002939,Electronique,Ecouteurs,2584.58,1,10.0,Especes,False
2024-07-11,Agadir,T002940,Alimentation,Huile,87.25,1,15.0,Carte,False
2024-11-06,Fes,T002942,Alimentation,Riz,182.12,1,0.0,En ligne,False
2024-08-31,Casablanca,T002943,Electronique,Clavier,3476.47,1,15.0,En ligne,False
2024-11-08,Agadir,T002944,Alimentation,Riz,14.44,1,0.0,En-ligne,False
2024-01-23,Tanger,T002945,Electronique,Smartphone,2754.71,1,0.0,Carte,False
2024-02-08,Fes,T002946,Alimentation,Cafe,189.2,1,10.0,Carte,False
2024-10-05,Tanger,T002947,Beaute,Serum,102.69,1,0.0,Especes,False
2024-10-25,Casablanca,T002948,Beaute,Maquillage,439.36,1,0.0,En ligne,False
2024-10-23,Fes,T002949,Electronique,Tablette,2431.01,3,0.0,En ligne,False
2024-05-25,Rabat,T002950,Electronique,Tablette,1336.13,2,0.0,Especes,False
2024-03-08,Marrakech,T002951,Electronique,Ecouteurs,335.48,2,5.0,Carte,False
2024-04-03,Tanger,T002953,Alimentation,Huile,152.92,1,10.0,En-ligne,False
2024-07-11,Fes,T002954,Alimentation,Pates,146.93,1,0.0,Especes,False
2024-06-04,Fes,T002955,Alimentation,Cereales,29.69,1,0.0,Carte,False
2024-01-01,Tanger,T002956,Alimentation,The,122.36,1,0.0,carte,False
2024-01-20,Casablanca,T002957,Beaute,Parfum,223.62,1,5.0,Especes,False
2024-03-04,Agadir,T002958,Electronique,Casque,3181.58,3,0.0,Carte,False
2024-05-03,Marrakech,T002959,Vetements,Sweat,214.09,2,10.0,Carte,False
2024-07-23,Tanger,T002960,Electronique,Smartphone,936.32,1,0.0,Carte,False
2024-12-12,Rabat,T002961,Electronique,Smartphone,1188.85,1,0.0,Especes,False
2024-07-25,Marrakech,T002963,Maison,Table,949.61,1,10.0,Carte,False
2024-10-18,Tanger,T002964,Sports,Halteres,1352.1,1,0.0,Carte,False
2024-05-22,Casablanca,T002965,Beaute,Creme,504.01,2,0.0,En ligne,False
2024-03-25,Rabat,T002966,Alimentation,Cereales,43.49,3,10.0,CB,False
2024-07-12,Rabat,T002967,Alimentation,Riz,144.22,2,5.0,Especes,False
2024-05-14,Casablanca,T002969,Sports,Raquette,1271.85,2,5.0,Especes,False
2024-03-30,Agadir,T002970,Sports,Tapis Yoga,1587.32,1,0.0,Carte,False
2024-05-06,Marrakech,T002971,Electronique,Casque,3414.24,1,0.0,En-ligne,False
2024-05-10,Fes,T002973,Sports,Raquette,1750.98,1,0.0,Carte,False
2024-10-11,Agadir,T002974,Alimentation,Cereales,218.18,1,10.0,Especes,False
2024-03-04,Fes,T002976,Beaute,Maquillage,511.72,2,0.0,Carte,False
2024-04-23,Fes,T002977,Electronique,Casque,3242.91,2,15.0,En ligne,False
2024-01-10,Fes,T002978,Sports,Ballon,1358.59,1,0.0,Especes,False
2024-08-21,Casablanca,T002979,Vetements,Sweat,631.83,2,0.0,Carte,False
2024-07-22,Fes,T002980,Alimentation,Cafe,46.52,2,0.0,En-ligne,False
2024-06-13,Marrakech,T002982,Sports,Chaussures Running,1770.65,1,15.0,Especes,False
2024-12-04,Agadir,T002983,Vetements,Sweat,574.94,2,10.0,En ligne,False
2024-08-21,Tanger,T002984,Maison,Chaise,1377.97,1,5.0,Especes,False
2024-08-01,Rabat,T002985,Alimentation,Riz,93.44,1,0.0,Carte,False
2024-11-06,Tanger,T002986,Sports,Ballon,365.79,2,5.0,En ligne,False
2024-11-16,Fes,T002987,Beaute,Serum,42.07,3,0.0,Carte,False
2024-04-15,Agadir,T002988,Electronique,Ecouteurs,1908.17,2,0.0,En ligne,False
2024-06-29,Casablanca,T002992,Alimentation,Riz,104.15,2,0.0,En ligne,False
2024-05-06,Tanger,T002993,Electronique,Smartphone,952.27,2,10.0,Especes,False
2024-02-26,Agadir,T002994,Vetements,Jean,536.48,1,0.0,Carte,False
2024-08-26,Casablanca,T002995,Alimentation,Huile,104.15,1,0.0,Especes,False
2024-05-08,Agadir,T002997,Vetements,Jean,225.0,1,0.0,Carte,False
2024-12-18,Marrakech,T002998,Sports,Tapis Yoga,1381.13,1,0.0,Especes,False
2024-07-19,Tanger,T002999,Vetements,Sweat,527.89,1,10.0,En ligne,False
2024-02-22,Casablanca,T003000,Beaute,Shampooing,435.92,1,15.0,En ligne,False
2024-02-03,Marrakech,T003001,Beaute,Parfum,303.37,2,0.0,Especes,False
2024-12-11,Fes,T003002,Alimentation,The,203.39,2,0.0,Especes,False
2024-05-21,Marrakech,T003004,Beaute,Serum,162.88,2,0.0,carte,False
2024-08-22,Rabat,T003005,Alimentation,Cereales,90.86,1,5.0,Carte,False
2024-03-09,Fes,T003006,Electronique,Clavier,1111.62,1,0.0,Especes,False
2024-08-15,Rabat,T003007,Sports,Raquette,445.89,2,0.0,En ligne,False
2024-11-30,Casablanca,T003009,Vetements,Chaussures,307.38,1,5.0,Carte,False
2024-09-12,Fes,T003010,Alimentation,Cereales,78.94,1,0.0,En ligne,False
2024-08-09,Fes,T003011,Electronique,Souris,1720.32,2,10.0,En ligne,False
2024-03-29,Tanger,T003012,Electronique,Clavier,2855.55,1,5.0,Carte,False
2024-04-04,Marrakech,T003013,Alimentation,Cereales,25.07,1,0.0,carte,False
2024-02-19,Fes,T003014,Sports,Tapis Yoga,707.03,2,15.0,Especes,False
2024-02-27,Fes,T003017,Electronique,Souris,2114.86,1,0.0,Carte,False
2024-12-09,Casablanca,T003018,Vetements,Veste,858.41,1,0.0,Carte,False
2024-02-07,Rabat,T003019,Electronique,Tablette,805.01,1,0.0,carte,False
2024-01-22,Agadir,T003020,Electronique,Smartphone,1829.99,1,0.0,Especes,False
2024-02-29,Tanger,T003021,Beaute,Parfum,113.86,2,10.0,Carte,False
2024-06-11,Agadir,T003022,Vetements,Jean,405.66,1,10.0,Especes,False
2024-10-09,Rabat,T003025,Maison,Coussin,170.58,1,5.0,En-ligne,False
2024-11-28,Marrakech,T003026,Electronique,Tablette,2494.0,1,0.0,Especes,False
2024-09-28,Fes,T003027,Beaute,Maquillage,191.21,1,0.0,Especes,False
2024-04-01,Tanger,T003028,Beaute,Savon,659.77,1,0.0,Especes,False
2024-04-04,Rabat,T003029,Maison,Tapis,683.85,1,0.0,Carte,False
2024-01-26,Marrakech,T003030,Sports,Raquette,572.83,1,10.0,Especes,False
2024-11-05,Marrakech,T003031,Electronique,Ecouteurs,2146.36,3,0.0,Especes,False
2024-03-23,Rabat,T003032,Sports,Chaussures Running,176.6,1,0.0,Carte,False
2024-07-19,Tanger,T003033,Alimentation,Pates,13.06,1,0.0,En ligne,False
2024-02-16,Agadir,T003034,Sports,Tapis Yoga,779.71,1,0.0,Especes,False
2024-01-12,Rabat,T003036,Electronique,Souris,1833.99,2,0.0,Carte,False
2024-08-01,Agadir,T003037,Electronique,Ecouteurs,2082.91,2,10.0,En ligne,False
2024-05-08,Agadir,T003038,Maison,Chaise,1307.91,1,0.0,Carte,False
2024-06-06,Casablanca,T003039,Vetements,Sweat,589.16,3,5.0,Especes,False
2024-07-11,Tanger,T003040,Electronique,Smartphone,1106.23,1,10.0,En-ligne,False
2024-09-11,Agadir,T003041,Beaute,Savon,579.61,1,,En ligne,False
2024-05-21,Fes,T003042,Sports,Ballon,1769.01,1,10.0,Carte,False
2024-05-09,Casablanca,T003043,Sports,Chaussures Running,1045.45,1,0.0,Carte,False
2024-10-14,Rabat,T003044,Maison,Coussin,1133.48,2,0.0,Especes,False
2024-11-07,Agadir,T003045,Vetements,T-shirt,474.62,2,0.0,Especes,False
2024-01-27,Casablanca,T003046,Maison,Coussin,820.96,2,5.0,Carte,False
2024-10-24,Marrakech,T003047,Electronique,Clavier,847.88,1,5.0,Carte,False
2024-12-03,Agadir,T003048,Electronique,Souris,2423.98,1,10.0,Especes,False
2024-11-07,Casablanca,T003049,Vetements,Sweat,574.04,2,10.0,Carte,False
2024-08-22,Fes,T003050,Electronique,Ecouteurs,1336.21,1,,En ligne,False
2024-07-22,Tanger,T003054,Alimentation,Huile,204.9,1,0.0,Carte,False
2024-07-05,Casablanca,T003055,Beaute,Savon,220.99,2,10.0,En ligne,False
2024-02-26,Casablanca,T003056,Alimentation,Huile,113.15,2,0.0,En ligne,False
2024-04-12,Casablanca,T003057,Alimentation,Riz,211.61,2,0.0,En ligne,False
2024-11-04,Agadir,T003059,Vetements,Sweat,773.77,1,0.0,Carte,False
2024-10-24,Agadir,T003062,Sports,Halteres,132.21,1,0.0,CB,False
2024-01-04,Marrakech,T003063,Beaute,Shampooing,164.03,1,0.0,Especes,False
2024-03-15,Rabat,T003064,Beaute,Creme,222.4,1,15.0,En ligne,False
2024-07-10,Rabat,T003065,Alimentation,Cafe,209.34,2,5.0,Especes,False
2024-01-05,Tanger,T003066,Maison,Table,196.13,1,5.0,En ligne,False
2024-12-09,Rabat,T003068,Alimentation,The,118.95,1,10.0,CB,False
2024-07-19,Marrakech,T003069,Maison,Miroir,761.07,3,0.0,En ligne,False
2024-12-24,Agadir,T003070,Electronique,Smartphone,3183.12,1,5.0,carte,False
2024-10-19,Casablanca,T003071,Alimentation,Cereales,134.06,3,10.0,En ligne,False
2024-11-11,Fes,T003072,Alimentation,Cafe,88.69,1,5.0,Especes,False
2024-05-30,Marrakech,T003073,Beaute,Savon,582.29,1,15.0,Especes,False
2024-05-27,Agadir,T003074,Maison,Miroir,792.07,1,5.0,Especes,False
2024-01-09,Agadir,T003075,Vetements,Jean,559.92,2,0.0,Carte,False
2024-11-01,Casablanca,T003076,Electronique,Ecouteurs,830.43,2,0.0,Carte,False
2024-07-30,Fes,T003077,Beaute,Savon,100.26,3,0.0,En ligne,False
2024-09-25,Fes,T003078,Electronique,Ecouteurs,361.47,2,0.0,En ligne,False
2024-11-09,Marrakech,T003080,Alimentation,Riz,70.39,2,0.0,Especes,False
2024-03-08,Fes,T003081,Electronique,Ecouteurs,2187.03,1,0.0,Especes,False
2024-02-16,Tanger,T003082,Beaute,Maquillage,42.86,1,5.0,CB,False
2024-07-23,Tanger,T003084,Alimentation,The,97.1,4,0.0,En ligne,False
2024-08-09,Rabat,T003085,Maison,Miroir,867.94,1,10.0,En ligne,False
2024-10-08,Casablanca,T003087,Electronique,Ecouteurs,3208.32,2,0.0,En ligne,False
2024-01-23,Rabat,T003088,Vetements,T-shirt,294.17,1,0.0,Carte,False
2024-07-13,Rabat,T003090,Maison,Lampe,1398.96,1,0.0,Especes,False
2024-07-16,Fes,T003091,Maison,Miroir,654.13,1,10.0,Especes,False
2024-06-11,Fes,T003092,Beaute,Shampooing,562.32,1,0.0,Especes,False
2024-04-10,Agadir,T003093,Alimentation,The,50.15,1,,Especes,False
2024-12-07,Rabat,T003094,Maison,Miroir,131.52,1,10.0,carte,False
2024-02-12,Marrakech,T003095,Electronique,Ecouteurs,2546.73,2,0.0,carte,False
